frames:  1000, reward: -20.000000, loss: 0.000000, epsilon: 0.968855, episode:    1
frames: 989000, reward: 13.800000, loss: 0.000627, epsilon: 0.050000, episode:  483
frames: 990000, reward: 13.800000, loss: 0.001577, epsilon: 0.050000, episode:  483
frames: 991000, reward: 14.400000, loss: 0.001383, epsilon: 0.050000, episode:  484
frames: 992000, reward: 14.400000, loss: 0.000778, epsilon: 0.050000, episode:  484
frames: 993000, reward: 14.800000, loss: 0.001071, epsilon: 0.050000, episode:  485
frames: 994000, reward: 14.800000, loss: 0.000538, epsilon: 0.050000, episode:  485
frames: 995000, reward: 15.200000, loss: 0.001153, epsilon: 0.050000, episode:  486
frames: 996000, reward: 15.200000, loss: 0.002110, epsilon: 0.050000, episode:  486
frames: 997000, reward: 15.200000, loss: 0.008051, epsilon: 0.050000, episode:  486
frames: 998000, reward: 15.700000, loss: 0.000928, epsilon: 0.050000, episode:  487
frames: 999000, reward: 15.700000, loss: 0.000467, epsilon: 0.050000, episode:  487
frames: 1000000, reward: 15.500000, loss: 0.000673, epsilon: 0.050000, episode:  488
frames: 1001000, reward: 15.500000, loss: 0.000734, epsilon: 0.050000, episode:  488
frames: 1002000, reward: 15.500000, loss: 0.001267, epsilon: 0.050000, episode:  488
frames: 1003000, reward: 15.200000, loss: 0.000794, epsilon: 0.050000, episode:  489
frames: 1004000, reward: 15.200000, loss: 0.000824, epsilon: 0.050000, episode:  489
frames: 1005000, reward: 15.200000, loss: 0.000700, epsilon: 0.050000, episode:  490
frames: 1006000, reward: 15.200000, loss: 0.001192, epsilon: 0.050000, episode:  490
frames: 1007000, reward: 14.900000, loss: 0.001849, epsilon: 0.050000, episode:  491
frames: 1008000, reward: 14.900000, loss: 0.000975, epsilon: 0.050000, episode:  491
frames: 1009000, reward: 14.900000, loss: 0.000351, epsilon: 0.050000, episode:  491
frames: 1010000, reward: 14.700000, loss: 0.002076, epsilon: 0.050000, episode:  492
frames: 1011000, reward: 14.700000, loss: 0.000374, epsilon: 0.050000, episode:  492
frames: 1012000, reward: 15.300000, loss: 0.001301, epsilon: 0.050000, episode:  493
frames: 1013000, reward: 15.300000, loss: 0.000614, epsilon: 0.050000, episode:  493
frames: 1014000, reward: 15.200000, loss: 0.002781, epsilon: 0.050000, episode:  494
frames: 1015000, reward: 15.200000, loss: 0.001539, epsilon: 0.050000, episode:  494
frames: 1016000, reward: 15.200000, loss: 0.000919, epsilon: 0.050000, episode:  495
frames: 1017000, reward: 15.200000, loss: 0.001186, epsilon: 0.050000, episode:  495
frames: 1018000, reward: 15.400000, loss: 0.002975, epsilon: 0.050000, episode:  496
frames: 1019000, reward: 15.400000, loss: 0.001463, epsilon: 0.050000, episode:  496
frames: 1020000, reward: 15.400000, loss: 0.001485, epsilon: 0.050000, episode:  496
frames: 1021000, reward: 15.600000, loss: 0.000582, epsilon: 0.050000, episode:  497
frames: 1022000, reward: 15.600000, loss: 0.000849, epsilon: 0.050000, episode:  497
frames: 1023000, reward: 16.000000, loss: 0.001655, epsilon: 0.050000, episode:  498
frames: 1024000, reward: 16.000000, loss: 0.000682, epsilon: 0.050000, episode:  498
frames: 1025000, reward: 16.700000, loss: 0.000927, epsilon: 0.050000, episode:  499
Save model!
frames: 1026000, reward: 16.700000, loss: 0.000864, epsilon: 0.050000, episode:  499
frames: 1027000, reward: 16.800000, loss: 0.001485, epsilon: 0.050000, episode:  500
Save model!
frames: 1028000, reward: 16.800000, loss: 0.001573, epsilon: 0.050000, episode:  500
frames: 1029000, reward: 17.100000, loss: 0.000843, epsilon: 0.050000, episode:  501
Save model!
frames: 1030000, reward: 17.100000, loss: 0.004410, epsilon: 0.050000, episode:  501
frames: 1031000, reward: 17.000000, loss: 0.001117, epsilon: 0.050000, episode:  502
frames: 1032000, reward: 17.000000, loss: 0.001106, epsilon: 0.050000, episode:  502
frames: 1033000, reward: 17.300000, loss: 0.001326, epsilon: 0.050000, episode:  503
Save model!
frames: 1034000, reward: 17.300000, loss: 0.000579, epsilon: 0.050000, episode:  503
frames: 1035000, reward: 17.400000, loss: 0.001001, epsilon: 0.050000, episode:  504
Save model!
frames: 1036000, reward: 17.400000, loss: 0.000593, epsilon: 0.050000, episode:  504
frames: 1037000, reward: 17.500000, loss: 0.000538, epsilon: 0.050000, episode:  505
Save model!
frames: 1038000, reward: 17.500000, loss: 0.003559, epsilon: 0.050000, episode:  505
frames: 1039000, reward: 17.500000, loss: 0.000699, epsilon: 0.050000, episode:  505
frames: 1040000, reward: 17.700000, loss: 0.000375, epsilon: 0.050000, episode:  506
Save model!
frames: 1041000, reward: 17.700000, loss: 0.001388, epsilon: 0.050000, episode:  506
frames: 1042000, reward: 17.600000, loss: 0.001997, epsilon: 0.050000, episode:  507
frames: 1043000, reward: 17.600000, loss: 0.000420, epsilon: 0.050000, episode:  507
frames: 1044000, reward: 17.600000, loss: 0.000491, epsilon: 0.050000, episode:  508
frames: 1045000, reward: 17.600000, loss: 0.000741, epsilon: 0.050000, episode:  508
frames: 1046000, reward: 17.600000, loss: 0.001016, epsilon: 0.050000, episode:  508
frames: 1047000, reward: 17.500000, loss: 0.004835, epsilon: 0.050000, episode:  509
frames: 1048000, reward: 17.500000, loss: 0.000650, epsilon: 0.050000, episode:  509
frames: 1049000, reward: 17.400000, loss: 0.000699, epsilon: 0.050000, episode:  510
frames: 1050000, reward: 17.400000, loss: 0.001560, epsilon: 0.050000, episode:  510
frames: 1051000, reward: 17.400000, loss: 0.000415, epsilon: 0.050000, episode:  511
frames: 1052000, reward: 17.400000, loss: 0.001304, epsilon: 0.050000, episode:  511
frames: 1053000, reward: 17.600000, loss: 0.002025, epsilon: 0.050000, episode:  512
frames: 1054000, reward: 17.600000, loss: 0.000538, epsilon: 0.050000, episode:  512
frames: 1055000, reward: 16.900000, loss: 0.001162, epsilon: 0.050000, episode:  513
frames: 1056000, reward: 16.900000, loss: 0.000715, epsilon: 0.050000, episode:  513
frames: 1057000, reward: 16.600000, loss: 0.000520, epsilon: 0.050000, episode:  514
frames: 1058000, reward: 16.600000, loss: 0.000711, epsilon: 0.050000, episode:  514
frames: 1059000, reward: 16.600000, loss: 0.003825, epsilon: 0.050000, episode:  514
frames: 1060000, reward: 16.100000, loss: 0.001168, epsilon: 0.050000, episode:  515
frames: 1061000, reward: 16.100000, loss: 0.001492, epsilon: 0.050000, episode:  515
frames: 1062000, reward: 15.900000, loss: 0.001063, epsilon: 0.050000, episode:  516
frames: 1063000, reward: 15.900000, loss: 0.000666, epsilon: 0.050000, episode:  516
frames: 1064000, reward: 16.000000, loss: 0.001213, epsilon: 0.050000, episode:  517
frames: 1065000, reward: 16.000000, loss: 0.000783, epsilon: 0.050000, episode:  517
frames: 1066000, reward: 16.100000, loss: 0.000483, epsilon: 0.050000, episode:  518
frames: 1067000, reward: 16.100000, loss: 0.000715, epsilon: 0.050000, episode:  518
frames: 1068000, reward: 16.300000, loss: 0.000469, epsilon: 0.050000, episode:  519
frames: 1069000, reward: 16.300000, loss: 0.000669, epsilon: 0.050000, episode:  519
frames: 1070000, reward: 16.000000, loss: 0.000485, epsilon: 0.050000, episode:  520
frames: 1071000, reward: 16.000000, loss: 0.002003, epsilon: 0.050000, episode:  520
frames: 1072000, reward: 15.900000, loss: 0.000395, epsilon: 0.050000, episode:  521
frames: 1073000, reward: 15.900000, loss: 0.000655, epsilon: 0.050000, episode:  521
frames: 1074000, reward: 15.700000, loss: 0.000526, epsilon: 0.050000, episode:  522
frames: 1075000, reward: 15.700000, loss: 0.000784, epsilon: 0.050000, episode:  522
frames: 1076000, reward: 16.200000, loss: 0.000329, epsilon: 0.050000, episode:  523
frames: 1077000, reward: 16.200000, loss: 0.001224, epsilon: 0.050000, episode:  523
frames: 1078000, reward: 16.200000, loss: 0.001057, epsilon: 0.050000, episode:  523
frames: 1079000, reward: 16.500000, loss: 0.000462, epsilon: 0.050000, episode:  524
frames: 1080000, reward: 17.000000, loss: 0.000459, epsilon: 0.050000, episode:  525
frames: 1081000, reward: 17.000000, loss: 0.000901, epsilon: 0.050000, episode:  525
frames: 1082000, reward: 16.900000, loss: 0.001615, epsilon: 0.050000, episode:  526
frames: 1083000, reward: 16.900000, loss: 0.001250, epsilon: 0.050000, episode:  526
frames: 1084000, reward: 17.300000, loss: 0.000337, epsilon: 0.050000, episode:  527
frames: 1085000, reward: 17.300000, loss: 0.001726, epsilon: 0.050000, episode:  527
frames: 1086000, reward: 17.300000, loss: 0.000661, epsilon: 0.050000, episode:  527
frames: 1087000, reward: 17.000000, loss: 0.000674, epsilon: 0.050000, episode:  528
frames: 1088000, reward: 17.000000, loss: 0.000431, epsilon: 0.050000, episode:  528
frames: 1089000, reward: 17.200000, loss: 0.000670, epsilon: 0.050000, episode:  529
frames: 1090000, reward: 17.200000, loss: 0.000466, epsilon: 0.050000, episode:  529
frames: 1091000, reward: 17.600000, loss: 0.000988, epsilon: 0.050000, episode:  530
frames: 1092000, reward: 17.600000, loss: 0.000903, epsilon: 0.050000, episode:  530
frames: 1093000, reward: 17.700000, loss: 0.001103, epsilon: 0.050000, episode:  531
frames: 1094000, reward: 17.700000, loss: 0.001742, epsilon: 0.050000, episode:  531
frames: 1095000, reward: 18.100000, loss: 0.000363, epsilon: 0.050000, episode:  532
Save model!
frames: 1096000, reward: 18.100000, loss: 0.000316, epsilon: 0.050000, episode:  532
frames: 1097000, reward: 18.000000, loss: 0.000331, epsilon: 0.050000, episode:  533
frames: 1098000, reward: 18.000000, loss: 0.000320, epsilon: 0.050000, episode:  533
frames: 1099000, reward: 17.900000, loss: 0.000435, epsilon: 0.050000, episode:  534
frames: 1100000, reward: 17.900000, loss: 0.000354, epsilon: 0.050000, episode:  534
frames: 1101000, reward: 18.000000, loss: 0.000557, epsilon: 0.050000, episode:  535
frames: 1102000, reward: 18.000000, loss: 0.000490, epsilon: 0.050000, episode:  535
frames: 1103000, reward: 18.000000, loss: 0.001035, epsilon: 0.050000, episode:  535
frames: 1104000, reward: 17.800000, loss: 0.002009, epsilon: 0.050000, episode:  536
frames: 1105000, reward: 17.400000, loss: 0.001823, epsilon: 0.050000, episode:  537
frames: 1106000, reward: 17.400000, loss: 0.000424, epsilon: 0.050000, episode:  537
frames: 1107000, reward: 17.400000, loss: 0.000886, epsilon: 0.050000, episode:  537
frames: 1108000, reward: 17.400000, loss: 0.000552, epsilon: 0.050000, episode:  538
frames: 1109000, reward: 17.400000, loss: 0.001138, epsilon: 0.050000, episode:  538
frames: 1110000, reward: 17.300000, loss: 0.000332, epsilon: 0.050000, episode:  539
frames: 1111000, reward: 17.300000, loss: 0.000251, epsilon: 0.050000, episode:  539
frames: 1112000, reward: 16.500000, loss: 0.000322, epsilon: 0.050000, episode:  540
frames: 1113000, reward: 16.500000, loss: 0.000515, epsilon: 0.050000, episode:  540
frames: 1114000, reward: 16.300000, loss: 0.000403, epsilon: 0.050000, episode:  541
frames: 1115000, reward: 16.300000, loss: 0.001655, epsilon: 0.050000, episode:  541
frames: 1116000, reward: 16.200000, loss: 0.001582, epsilon: 0.050000, episode:  542
frames: 1117000, reward: 16.200000, loss: 0.003910, epsilon: 0.050000, episode:  542
frames: 1118000, reward: 16.300000, loss: 0.001261, epsilon: 0.050000, episode:  543
frames: 1119000, reward: 16.300000, loss: 0.000260, epsilon: 0.050000, episode:  543
frames: 1120000, reward: 16.300000, loss: 0.000283, epsilon: 0.050000, episode:  544
frames: 1121000, reward: 16.300000, loss: 0.000675, epsilon: 0.050000, episode:  544
frames: 1122000, reward: 16.100000, loss: 0.001801, epsilon: 0.050000, episode:  545
frames: 1123000, reward: 16.100000, loss: 0.000266, epsilon: 0.050000, episode:  545
frames: 1124000, reward: 16.100000, loss: 0.000513, epsilon: 0.050000, episode:  545
frames: 1125000, reward: 16.400000, loss: 0.000777, epsilon: 0.050000, episode:  546
frames: 1126000, reward: 16.400000, loss: 0.000297, epsilon: 0.050000, episode:  546
frames: 1127000, reward: 16.500000, loss: 0.006334, epsilon: 0.050000, episode:  547
frames: 1128000, reward: 16.500000, loss: 0.000257, epsilon: 0.050000, episode:  547
frames: 1129000, reward: 16.400000, loss: 0.000550, epsilon: 0.050000, episode:  548
frames: 1130000, reward: 16.400000, loss: 0.000314, epsilon: 0.050000, episode:  548
frames: 1131000, reward: 16.100000, loss: 0.000650, epsilon: 0.050000, episode:  549
frames: 1132000, reward: 16.100000, loss: 0.000245, epsilon: 0.050000, episode:  549
frames: 1133000, reward: 16.700000, loss: 0.000306, epsilon: 0.050000, episode:  550
frames: 1134000, reward: 16.700000, loss: 0.000397, epsilon: 0.050000, episode:  550
frames: 1135000, reward: 16.900000, loss: 0.000571, epsilon: 0.050000, episode:  551
frames: 1136000, reward: 16.900000, loss: 0.000275, epsilon: 0.050000, episode:  551
frames: 1137000, reward: 17.000000, loss: 0.000383, epsilon: 0.050000, episode:  552
frames: 1138000, reward: 17.000000, loss: 0.001336, epsilon: 0.050000, episode:  552
frames: 1139000, reward: 17.000000, loss: 0.001307, epsilon: 0.050000, episode:  553
frames: 1140000, reward: 17.000000, loss: 0.000460, epsilon: 0.050000, episode:  553
frames: 1141000, reward: 17.300000, loss: 0.000470, epsilon: 0.050000, episode:  554
frames: 1142000, reward: 17.300000, loss: 0.000249, epsilon: 0.050000, episode:  554
frames: 1143000, reward: 17.300000, loss: 0.000525, epsilon: 0.050000, episode:  554
frames: 1144000, reward: 17.100000, loss: 0.001772, epsilon: 0.050000, episode:  555
frames: 1145000, reward: 17.100000, loss: 0.001643, epsilon: 0.050000, episode:  555
frames: 1146000, reward: 17.300000, loss: 0.000544, epsilon: 0.050000, episode:  556
frames: 1147000, reward: 17.600000, loss: 0.000703, epsilon: 0.050000, episode:  557
frames: 1148000, reward: 17.600000, loss: 0.000291, epsilon: 0.050000, episode:  557
frames: 1149000, reward: 18.000000, loss: 0.001144, epsilon: 0.050000, episode:  558
frames: 1150000, reward: 18.000000, loss: 0.003876, epsilon: 0.050000, episode:  558
frames: 1151000, reward: 18.000000, loss: 0.001056, epsilon: 0.050000, episode:  558
frames: 1152000, reward: 18.100000, loss: 0.000672, epsilon: 0.050000, episode:  559
frames: 1153000, reward: 18.100000, loss: 0.000412, epsilon: 0.050000, episode:  559
frames: 1154000, reward: 18.400000, loss: 0.000335, epsilon: 0.050000, episode:  560
Save model!
frames: 1155000, reward: 18.700000, loss: 0.000310, epsilon: 0.050000, episode:  561
Save model!
frames: 1156000, reward: 18.700000, loss: 0.000372, epsilon: 0.050000, episode:  561
frames: 1157000, reward: 18.600000, loss: 0.000717, epsilon: 0.050000, episode:  562
frames: 1158000, reward: 18.600000, loss: 0.000996, epsilon: 0.050000, episode:  562
frames: 1159000, reward: 19.000000, loss: 0.001344, epsilon: 0.050000, episode:  563
Save model!
frames: 1160000, reward: 19.000000, loss: 0.001014, epsilon: 0.050000, episode:  563
frames: 1161000, reward: 18.800000, loss: 0.000294, epsilon: 0.050000, episode:  564
frames: 1162000, reward: 18.800000, loss: 0.000286, epsilon: 0.050000, episode:  564
frames: 1163000, reward: 19.200000, loss: 0.000327, epsilon: 0.050000, episode:  565
Save model!
frames: 1164000, reward: 19.200000, loss: 0.000333, epsilon: 0.050000, episode:  565
frames: 1165000, reward: 18.900000, loss: 0.001844, epsilon: 0.050000, episode:  566
frames: 1166000, reward: 18.900000, loss: 0.001933, epsilon: 0.050000, episode:  566
frames: 1167000, reward: 18.500000, loss: 0.000405, epsilon: 0.050000, episode:  567
frames: 1168000, reward: 18.500000, loss: 0.000711, epsilon: 0.050000, episode:  567
frames: 1169000, reward: 18.500000, loss: 0.001223, epsilon: 0.050000, episode:  568
frames: 1170000, reward: 18.500000, loss: 0.000500, epsilon: 0.050000, episode:  568
frames: 1171000, reward: 18.500000, loss: 0.001101, epsilon: 0.050000, episode:  568
frames: 1172000, reward: 17.800000, loss: 0.000313, epsilon: 0.050000, episode:  569
frames: 1173000, reward: 17.800000, loss: 0.000892, epsilon: 0.050000, episode:  569
frames: 1174000, reward: 17.700000, loss: 0.001176, epsilon: 0.050000, episode:  570
frames: 1175000, reward: 17.700000, loss: 0.000307, epsilon: 0.050000, episode:  570
frames: 1176000, reward: 17.300000, loss: 0.000283, epsilon: 0.050000, episode:  571
frames: 1177000, reward: 17.300000, loss: 0.000407, epsilon: 0.050000, episode:  571
frames: 1178000, reward: 17.300000, loss: 0.000472, epsilon: 0.050000, episode:  572
frames: 1179000, reward: 17.300000, loss: 0.000367, epsilon: 0.050000, episode:  572
frames: 1180000, reward: 17.100000, loss: 0.000264, epsilon: 0.050000, episode:  573
frames: 1181000, reward: 17.100000, loss: 0.000544, epsilon: 0.050000, episode:  573
frames: 1182000, reward: 17.000000, loss: 0.000930, epsilon: 0.050000, episode:  574
frames: 1183000, reward: 17.100000, loss: 0.001457, epsilon: 0.050000, episode:  575
frames: 1184000, reward: 17.100000, loss: 0.000159, epsilon: 0.050000, episode:  575
frames: 1185000, reward: 17.200000, loss: 0.000337, epsilon: 0.050000, episode:  576
frames: 1186000, reward: 17.200000, loss: 0.000262, epsilon: 0.050000, episode:  576
frames: 1187000, reward: 17.200000, loss: 0.000556, epsilon: 0.050000, episode:  576
frames: 1188000, reward: 16.700000, loss: 0.000760, epsilon: 0.050000, episode:  577
frames: 1189000, reward: 16.700000, loss: 0.002819, epsilon: 0.050000, episode:  577
frames: 1190000, reward: 16.800000, loss: 0.000286, epsilon: 0.050000, episode:  578
frames: 1191000, reward: 16.800000, loss: 0.001658, epsilon: 0.050000, episode:  578
frames: 1192000, reward: 17.400000, loss: 0.000904, epsilon: 0.050000, episode:  579
frames: 1193000, reward: 17.400000, loss: 0.004217, epsilon: 0.050000, episode:  579
frames: 1194000, reward: 17.400000, loss: 0.000356, epsilon: 0.050000, episode:  580
frames: 1195000, reward: 17.400000, loss: 0.000454, epsilon: 0.050000, episode:  580
frames: 1196000, reward: 17.500000, loss: 0.000468, epsilon: 0.050000, episode:  581
frames: 1197000, reward: 17.500000, loss: 0.000404, epsilon: 0.050000, episode:  581
frames: 1198000, reward: 17.500000, loss: 0.000279, epsilon: 0.050000, episode:  581
frames: 1199000, reward: 17.500000, loss: 0.000748, epsilon: 0.050000, episode:  582
frames: 1200000, reward: 17.500000, loss: 0.000465, epsilon: 0.050000, episode:  582
frames: 1201000, reward: 17.400000, loss: 0.000221, epsilon: 0.050000, episode:  583
frames: 1202000, reward: 17.400000, loss: 0.000543, epsilon: 0.050000, episode:  583
frames: 1203000, reward: 17.600000, loss: 0.000416, epsilon: 0.050000, episode:  584
frames: 1204000, reward: 17.400000, loss: 0.001243, epsilon: 0.050000, episode:  585
frames: 1205000, reward: 17.400000, loss: 0.000761, epsilon: 0.050000, episode:  585
frames: 1206000, reward: 17.400000, loss: 0.000482, epsilon: 0.050000, episode:  586
frames: 1207000, reward: 17.400000, loss: 0.000532, epsilon: 0.050000, episode:  586
frames: 1208000, reward: 17.900000, loss: 0.000308, epsilon: 0.050000, episode:  587
frames: 1209000, reward: 17.900000, loss: 0.000576, epsilon: 0.050000, episode:  587
frames: 1210000, reward: 17.900000, loss: 0.000288, epsilon: 0.050000, episode:  587
frames: 1211000, reward: 17.300000, loss: 0.000471, epsilon: 0.050000, episode:  588
frames: 1212000, reward: 17.300000, loss: 0.000233, epsilon: 0.050000, episode:  588
frames: 1213000, reward: 17.600000, loss: 0.000370, epsilon: 0.050000, episode:  589
frames: 1214000, reward: 17.600000, loss: 0.000601, epsilon: 0.050000, episode:  589
frames: 1215000, reward: 17.400000, loss: 0.001028, epsilon: 0.050000, episode:  590
frames: 1216000, reward: 17.400000, loss: 0.000593, epsilon: 0.050000, episode:  590
frames: 1217000, reward: 17.100000, loss: 0.000905, epsilon: 0.050000, episode:  591
frames: 1218000, reward: 17.100000, loss: 0.000711, epsilon: 0.050000, episode:  591
frames: 1219000, reward: 17.200000, loss: 0.000241, epsilon: 0.050000, episode:  592
frames: 1220000, reward: 17.200000, loss: 0.000349, epsilon: 0.050000, episode:  592
frames: 1221000, reward: 17.000000, loss: 0.000742, epsilon: 0.050000, episode:  593
frames: 1222000, reward: 17.000000, loss: 0.001081, epsilon: 0.050000, episode:  593
frames: 1223000, reward: 17.000000, loss: 0.000386, epsilon: 0.050000, episode:  593
frames: 1224000, reward: 16.500000, loss: 0.000812, epsilon: 0.050000, episode:  594
frames: 1225000, reward: 16.500000, loss: 0.000595, epsilon: 0.050000, episode:  594
frames: 1226000, reward: 16.300000, loss: 0.000626, epsilon: 0.050000, episode:  595
frames: 1227000, reward: 16.300000, loss: 0.001629, epsilon: 0.050000, episode:  595
frames: 1228000, reward: 16.500000, loss: 0.000634, epsilon: 0.050000, episode:  596
frames: 1229000, reward: 16.500000, loss: 0.000398, epsilon: 0.050000, episode:  596
frames: 1230000, reward: 16.200000, loss: 0.000465, epsilon: 0.050000, episode:  597
frames: 1231000, reward: 16.200000, loss: 0.000577, epsilon: 0.050000, episode:  597
frames: 1232000, reward: 16.600000, loss: 0.000504, epsilon: 0.050000, episode:  598
frames: 1233000, reward: 16.600000, loss: 0.000781, epsilon: 0.050000, episode:  598
frames: 1234000, reward: 16.600000, loss: 0.000245, epsilon: 0.050000, episode:  598
frames: 1235000, reward: 16.400000, loss: 0.000556, epsilon: 0.050000, episode:  599
frames: 1236000, reward: 16.400000, loss: 0.000469, epsilon: 0.050000, episode:  599
frames: 1237000, reward: 16.200000, loss: 0.000249, epsilon: 0.050000, episode:  600
frames: 1238000, reward: 16.200000, loss: 0.000305, epsilon: 0.050000, episode:  600
frames: 1239000, reward: 16.600000, loss: 0.000364, epsilon: 0.050000, episode:  601
frames: 1240000, reward: 16.600000, loss: 0.000654, epsilon: 0.050000, episode:  601
frames: 1241000, reward: 16.300000, loss: 0.001034, epsilon: 0.050000, episode:  602
frames: 1242000, reward: 16.300000, loss: 0.000303, epsilon: 0.050000, episode:  602
frames: 1243000, reward: 16.500000, loss: 0.000447, epsilon: 0.050000, episode:  603
frames: 1244000, reward: 16.500000, loss: 0.000158, epsilon: 0.050000, episode:  603
frames: 1245000, reward: 16.700000, loss: 0.000224, epsilon: 0.050000, episode:  604
frames: 1246000, reward: 16.700000, loss: 0.000207, epsilon: 0.050000, episode:  604
frames: 1247000, reward: 16.700000, loss: 0.002262, epsilon: 0.050000, episode:  604
frames: 1248000, reward: 16.500000, loss: 0.000230, epsilon: 0.050000, episode:  605
frames: 1249000, reward: 16.500000, loss: 0.000389, epsilon: 0.050000, episode:  605
frames: 1250000, reward: 16.400000, loss: 0.000440, epsilon: 0.050000, episode:  606
frames: 1251000, reward: 16.400000, loss: 0.000331, epsilon: 0.050000, episode:  606
frames: 1252000, reward: 16.700000, loss: 0.000562, epsilon: 0.050000, episode:  607
frames: 1253000, reward: 16.700000, loss: 0.000538, epsilon: 0.050000, episode:  607
frames: 1254000, reward: 16.700000, loss: 0.000218, epsilon: 0.050000, episode:  608
frames: 1255000, reward: 16.700000, loss: 0.000734, epsilon: 0.050000, episode:  608
frames: 1256000, reward: 17.000000, loss: 0.000583, epsilon: 0.050000, episode:  609
frames: 1257000, reward: 17.000000, loss: 0.000242, epsilon: 0.050000, episode:  609
frames: 1258000, reward: 17.500000, loss: 0.000311, epsilon: 0.050000, episode:  610
frames: 1259000, reward: 17.500000, loss: 0.000484, epsilon: 0.050000, episode:  610
frames: 1260000, reward: 17.500000, loss: 0.001236, epsilon: 0.050000, episode:  611
frames: 1261000, reward: 17.500000, loss: 0.000208, epsilon: 0.050000, episode:  611
frames: 1262000, reward: 17.800000, loss: 0.000325, epsilon: 0.050000, episode:  612
frames: 1263000, reward: 17.800000, loss: 0.000327, epsilon: 0.050000, episode:  612
frames: 1264000, reward: 17.800000, loss: 0.000732, epsilon: 0.050000, episode:  613
frames: 1265000, reward: 17.800000, loss: 0.000589, epsilon: 0.050000, episode:  613
frames: 1266000, reward: 18.100000, loss: 0.000363, epsilon: 0.050000, episode:  614
frames: 1267000, reward: 18.100000, loss: 0.000579, epsilon: 0.050000, episode:  614
frames: 1268000, reward: 18.500000, loss: 0.000153, epsilon: 0.050000, episode:  615
frames: 1269000, reward: 18.500000, loss: 0.000376, epsilon: 0.050000, episode:  615
frames: 1270000, reward: 18.500000, loss: 0.000301, epsilon: 0.050000, episode:  616
frames: 1271000, reward: 18.500000, loss: 0.001053, epsilon: 0.050000, episode:  616
frames: 1272000, reward: 18.600000, loss: 0.000336, epsilon: 0.050000, episode:  617
frames: 1273000, reward: 18.600000, loss: 0.000655, epsilon: 0.050000, episode:  617
frames: 1274000, reward: 18.400000, loss: 0.000466, epsilon: 0.050000, episode:  618
frames: 1275000, reward: 18.400000, loss: 0.000610, epsilon: 0.050000, episode:  618
frames: 1276000, reward: 18.400000, loss: 0.000136, epsilon: 0.050000, episode:  619
frames: 1277000, reward: 18.400000, loss: 0.000276, epsilon: 0.050000, episode:  619
frames: 1278000, reward: 18.100000, loss: 0.000577, epsilon: 0.050000, episode:  620
frames: 1279000, reward: 18.100000, loss: 0.000432, epsilon: 0.050000, episode:  620
frames: 1280000, reward: 17.800000, loss: 0.000301, epsilon: 0.050000, episode:  621
frames: 1281000, reward: 17.800000, loss: 0.000247, epsilon: 0.050000, episode:  621
frames: 1282000, reward: 17.900000, loss: 0.000421, epsilon: 0.050000, episode:  622
frames: 1283000, reward: 17.900000, loss: 0.000387, epsilon: 0.050000, episode:  622
frames: 1284000, reward: 18.000000, loss: 0.000740, epsilon: 0.050000, episode:  623
frames: 1285000, reward: 18.000000, loss: 0.001485, epsilon: 0.050000, episode:  623
frames: 1286000, reward: 18.000000, loss: 0.004742, epsilon: 0.050000, episode:  624
frames: 1287000, reward: 18.200000, loss: 0.000228, epsilon: 0.050000, episode:  625
frames: 1288000, reward: 18.200000, loss: 0.000507, epsilon: 0.050000, episode:  625
frames: 1289000, reward: 18.100000, loss: 0.000172, epsilon: 0.050000, episode:  626
frames: 1290000, reward: 18.100000, loss: 0.000781, epsilon: 0.050000, episode:  626
frames: 1291000, reward: 18.100000, loss: 0.000168, epsilon: 0.050000, episode:  627
frames: 1292000, reward: 18.100000, loss: 0.000312, epsilon: 0.050000, episode:  627
frames: 1293000, reward: 18.200000, loss: 0.000260, epsilon: 0.050000, episode:  628
frames: 1294000, reward: 18.200000, loss: 0.000213, epsilon: 0.050000, episode:  628
frames: 1295000, reward: 17.900000, loss: 0.000390, epsilon: 0.050000, episode:  629
frames: 1296000, reward: 17.900000, loss: 0.000250, epsilon: 0.050000, episode:  629
frames: 1297000, reward: 18.100000, loss: 0.000246, epsilon: 0.050000, episode:  630
frames: 1298000, reward: 18.100000, loss: 0.000417, epsilon: 0.050000, episode:  630
frames: 1299000, reward: 18.200000, loss: 0.000476, epsilon: 0.050000, episode:  631
frames: 1300000, reward: 18.200000, loss: 0.000176, epsilon: 0.050000, episode:  631
frames: 1301000, reward: 18.200000, loss: 0.000336, epsilon: 0.050000, episode:  632
frames: 1302000, reward: 18.200000, loss: 0.000577, epsilon: 0.050000, episode:  632
frames: 1303000, reward: 18.300000, loss: 0.000403, epsilon: 0.050000, episode:  633
frames: 1304000, reward: 18.300000, loss: 0.000535, epsilon: 0.050000, episode:  633
frames: 1305000, reward: 18.300000, loss: 0.000539, epsilon: 0.050000, episode:  634
frames: 1306000, reward: 18.300000, loss: 0.000411, epsilon: 0.050000, episode:  634
frames: 1307000, reward: 18.200000, loss: 0.000199, epsilon: 0.050000, episode:  635
frames: 1308000, reward: 18.200000, loss: 0.000947, epsilon: 0.050000, episode:  635
frames: 1309000, reward: 18.500000, loss: 0.000333, epsilon: 0.050000, episode:  636
frames: 1310000, reward: 18.500000, loss: 0.000282, epsilon: 0.050000, episode:  636
frames: 1311000, reward: 18.600000, loss: 0.000316, epsilon: 0.050000, episode:  637
